model,relevance_tier,year,title,authors,source,work_type,doi,landing_page,open_access_status,is_oa,cited_by_count,openalex_id
HYSPLIT,core_or_named_application,2021,مسیر یابی و بررسی روند حرکت منابع تولید گرد وغبار در شکل گیری تپه های ماسه ای با استفاده از مدل HYSPLIT (مطالعه موردی : شرق استان قم،ماسه زار جلالی),صادق آبروش; شیرین محمدخان; محمدرضا ثروتی; منیژه قهرودی,مرتع و آبخیزداری,article,https://doi.org/10.22059/jrwm.2021.310960.1536,https://jrwm.ut.ac.ir/article_83879_16beac1b93c541d53dfc74d6d64059a9.pdf,closed,False,0,https://openalex.org/W3207567064
HYSPLIT,core_or_named_application,2021,منشأیابی کانونهای آلودگی گردوغبار ذرات معلق کمتراز 2/5 میکرون در شهر مشهد با استفاده از مدل HYSPLIT و DREAM8b,فاطمه باقری; مهری رضائی,فصلنامه سلامت و محیط زیست,article,,https://ijhe.tums.ac.ir/browse.php?a_id=6535&sid=1&slc_lang=fa,closed,False,0,https://openalex.org/W3215357011
HYSPLIT,core_or_named_application,2020,"Air pollutant emission characteristics and HYSPLIT model analysis during heating period in Shenyang, China",Yunfeng Ma; Maibo Wang; Shuai Wang; Yue Wang; Lei Feng; Kaiyu Wu,Environmental Monitoring and Assessment,article,https://doi.org/10.1007/s10661-020-08767-4,https://doi.org/10.1007/s10661-020-08767-4,closed,False,49,https://openalex.org/W3111109540
HYSPLIT,core_or_named_application,2020,Ensemble PM<sub>2.5</sub> Forecasting During the 2018 Camp Fire Event Using the HYSPLIT Transport and Dispersion Model,Yunyao Li; Daniel Tong; Fong Ngan; Mark Cohen; Ariel Stein; Shobha Kondragunta; Xiaoyang Zhang; Charles Ichoku; E. J. Hyer; Ralph A. Kahn,Journal of Geophysical Research Atmospheres,article,https://doi.org/10.1029/2020jd032768,https://doi.org/10.1029/2020jd032768,closed,False,40,https://openalex.org/W3037668081
HYSPLIT,core_or_named_application,2020,Determining the source of dust storms with use of coupling WRF and HYSPLIT models: A case study of Yazd province in central desert of Iran,Fatemeh Iraji; Mohammad Hossein Memarian; Mohammad Joghataei; Hamid Reza Ghafarian Malamiri,Dynamics of Atmospheres and Oceans,article,https://doi.org/10.1016/j.dynatmoce.2020.101197,https://doi.org/10.1016/j.dynatmoce.2020.101197,closed,False,34,https://openalex.org/W3114921416
HYSPLIT,core_or_named_application,2020,Inverse modeling of fire emissions constrained by smoke plume transport using HYSPLIT dispersion model and geostationary satellite observations,Hyun Cheol Kim; Tianfeng Chai; Ariel Stein; Shobha Kondragunta,Atmospheric chemistry and physics,article,https://doi.org/10.5194/acp-20-10259-2020,https://doi.org/10.5194/acp-20-10259-2020,gold,True,33,https://openalex.org/W3011775304
HYSPLIT,core_or_named_application,2020,Quantifying the Uncertainty of a Coupled Plume and Tephra Dispersal Model: PLUME‐MOM/HYSPLIT Simulations Applied to Andean Volcanoes,Alessandro Tadini; Olivier Roche; Pablo Samaniego; Arnaud Guillin; Nourddine Azzaoui; Mathieu Gouhier; Mattia de’ Michieli Vitturi; Federica Pardini; Julia Eychenne; Benjamin Bernard; Silvana Hidalgo; Jean‐Luc Le Pennec,Journal of Geophysical Research Solid Earth,article,https://doi.org/10.1029/2019jb018390,https://doi.org/10.1029/2019jb018390,green,True,28,https://openalex.org/W2997272892
HYSPLIT,core_or_named_application,2020,Determination of Region of Influence Obtained by Aircraft Vertical Profiles Using the Density of Trajectories from the HYSPLIT Model,Henrique Cassol; Lucas G. Domingues; Alber Sánchez; Luana S. Basso; Luciano Marani; Graciela Tejada; Egídio Arai; Caio Correia; Caroline B. Alden; J. B. Miller; Manuel Gloor; Liana O. Anderson; Luiz E. O. C. Aragão; Luciana V. Gatti,Atmosphere,article,https://doi.org/10.3390/atmos11101073,https://doi.org/10.3390/atmos11101073,gold,True,17,https://openalex.org/W3092304196
HYSPLIT,core_or_named_application,2020,Analysis of surface ozone episodes using WRF-HYSPLIT model at Biga Peninsula in the Marmara region of Turkey,Deniz Sarı; Selahattin İncecik; Nesimi Ozkurt,Atmospheric Pollution Research,article,https://doi.org/10.1016/j.apr.2020.09.018,https://doi.org/10.1016/j.apr.2020.09.018,closed,False,15,https://openalex.org/W3089772255
HYSPLIT,core_or_named_application,2020,HYSPLIT as an environmental impact assessment tool to study the data discrepancies between Olea europaea airborne pollen records and its phenology in SW Spain,Alejandro Monroy-Colín; José María Maya‐Manzano; Rafael Tormo-Molina; Raúl Pecero-Casimiro; María Ángeles Gonzalo-Garijo; Santiago Fernández-Rodríguez,Urban forestry & urban greening,article,https://doi.org/10.1016/j.ufug.2020.126715,https://doi.org/10.1016/j.ufug.2020.126715,green,True,11,https://openalex.org/W3025770428
HYSPLIT,core_or_named_application,2020,Analysis of Water Vapor Change and Precipitation Conversion Efficiency Based on HYSPLIT Backward Trajectory Model over the Three-River Headwaters Region,Anfeng Qiang; Ni Wang; Jiancang Xie; Jiahua Wei,Journal of Coastal Research,article,https://doi.org/10.2112/jcr-si105-002.1,https://doi.org/10.2112/jcr-si105-002.1,closed,False,8,https://openalex.org/W3114992274
HYSPLIT,core_or_named_application,2020,RETRACTED ARTICLE: HYSPLIT-based demarcation of regions affected by water vapors from the South China Sea and the Bay of Bengal,Chengyuan Hao; Linlin Song; Wei Zhao,European Journal of Remote Sensing,article,https://doi.org/10.1080/22797254.2020.1795730,https://doi.org/10.1080/22797254.2020.1795730,gold,True,7,https://openalex.org/W3094103932
HYSPLIT,core_or_named_application,2020,Aerosol-cloud-precipitation interactions over Iraq using MODIS satellite data and HYSPLIT model during (2008-2017),Aqeel D. Salman; Kais J. Al-Jumaily; Ali M. Al-Salihi,AIP conference proceedings,conference-paper,https://doi.org/10.1063/5.0027454,https://doi.org/10.1063/5.0027454,bronze,True,6,https://openalex.org/W3111133533
HYSPLIT,core_or_named_application,2020,Emission inventory point source visualization on Google Earth and integrated with HYSPLIT model,Abraham Ortínez; L. G. Ruíz-Suárez; Enedina Ortega; José Agustín García-Reynoso; Oscar Peralta; Amparo López-Gaona; T. Castro; Amparo Arroyo,Atmósfera,article,https://doi.org/10.20937/atm.52834,https://doi.org/10.20937/atm.52834,diamond,True,3,https://openalex.org/W3090225698
HYSPLIT,core_or_named_application,2020,Inverse modeling of fire emissions constrained by smoke plume transport using HYSPLIT dispersion model and geostationary satellite observations,Hyun Cheol Kim; Tianfeng Chai; Ariel Stein; Shobha Kondragunta,,preprint,https://doi.org/10.5194/acp-2020-8,https://doi.org/10.5194/acp-2020-8,gold,True,3,https://openalex.org/W4237183469
HYSPLIT,core_or_named_application,2020,HYSPLIT Modelling Approach for the Assessment of PM2.5 over Indian Subcontinent,Rulan Verma,,conference-abstract,https://doi.org/10.5194/egusphere-egu2020-574,https://doi.org/10.5194/egusphere-egu2020-574,gold,True,2,https://openalex.org/W3086907908
HYSPLIT,core_or_named_application,2020,A case study of the 2018 Camp Fire event using HYSPLIT-based emission inverse modeling system with GOES Advanced Baseline Imager (ABI) observations and other measurements for wildfire smoke forecasts,Tianfeng Chai; Hyun Cheol Kim; Ariel Stein; Daniel Tong; Yunyao Li; Shobha Kondragunta,,conference-abstract,https://doi.org/10.5194/egusphere-egu2020-12525,https://doi.org/10.5194/egusphere-egu2020-12525,gold,True,1,https://openalex.org/W3042238595
HYSPLIT,core_or_named_application,2020,A Comparison of Meteorological Deterministic and Ensemble Inputs to HYSPLIT For Volcanic Ash Transport in Small to Moderate Sized Eruptions,Emmie Le Roy; Alice Crawford; Barbara J. B. Stunder; B. Wang,AGU Fall Meeting Abstracts,conference-abstract,,http://ui.adsabs.harvard.edu/abs/2020AGUFMV028.0016R/abstract,closed,False,0,https://openalex.org/W3196811437
HYSPLIT,core_or_named_application,2020,Application of a novel ensemble mean technique to probabilistic forecasting of volcanic ash transport using HYSPLIT,J.E. Castillo Guerra; Alice Crawford,AGU Fall Meeting Abstracts,conference-abstract,,http://ui.adsabs.harvard.edu/abs/2020AGUFMA114.0006G/abstract,closed,False,0,https://openalex.org/W3194216991
HYSPLIT,core_or_named_application,2020,"Application of hysplit model to evaluate the relationship between meteorological parameters and PM10 content in the atmospheric environment in Ha Noi city, Vietnam",Anh Dung Nguyen; Hồng Sơn Dương; Đức Hạnh Nguyễn Thế; Nguyen Dac Dong,Science & Technology Development Journal - Engineering and Technology,article,https://doi.org/10.32508/stdjet.v3i2.715,https://doi.org/10.32508/stdjet.v3i2.715,diamond,True,0,https://openalex.org/W3062393456
HYSPLIT,core_or_named_application,2020,Development and Evaluation of a Volcanic Ash Ensemble Forecasting System Using the NOAA HYSPLIT Model,B. Wang; Barbara J. B. Stunder; J. McQueen; Alice Crawford; Allison Ring; Binbin Zhou; Edward Strobach; Michael J. Pavolonis; Jing Huang; Haiyan Huang; Laura L. Pan,AGU Fall Meeting Abstracts,conference-abstract,,https://ui.adsabs.harvard.edu/abs/2020AGUFMA114.0007W/abstract,closed,False,0,https://openalex.org/W3207347742
HYSPLIT,core_or_named_application,2020,Ensemble filtering experiments with HYSPLIT,Meelis J. Zidikheri,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.4001362,https://zenodo.org/record/4001362,green,True,0,https://openalex.org/W4393691659
HYSPLIT,core_or_named_application,2020,Ensemble filtering experiments with HYSPLIT,Meelis J. Zidikheri,Zenodo (CERN European Organization for Nuclear Research),dataset,https://doi.org/10.5281/zenodo.4001361,https://doi.org/10.5281/zenodo.4001361,green,True,0,https://openalex.org/W4393602405
HYSPLIT,core_or_named_application,2020,Ensemble PM2.5 Forecasting during the 2018 Camp Fire Event using the HYSPLIT Model and Using TROPOMI to Improve the forecast,Yunyao Li,AGU Fall Meeting 2020,article,,https://agu.confex.com/agu/fm20/webprogram/Paper670899.html,closed,False,0,https://openalex.org/W3128425257
HYSPLIT,core_or_named_application,2020,Evaluation of Turbulent Mixing in HYSPLIT using a Tracer of Opportunity Dataset,Fong Ngan,100th American Meteorological Society Annual Meeting,article,,https://ams.confex.com/ams/2020Annual/webprogram/Paper366040.html,closed,False,0,https://openalex.org/W3133795431
HYSPLIT,core_or_named_application,2020,Exploring Volcanic Ash Forecasting Techniques Using HYSPLIT and VOLCAT Observations,Allison Ring; Alice Crawford; Tianfeng Chai; Justin Sieglaff; Michael J. Pavolonis,AGU Fall Meeting Abstracts,conference-abstract,,http://ui.adsabs.harvard.edu/abs/2020AGUFMV030...07R/abstract,closed,False,0,https://openalex.org/W3190013218
HYSPLIT,core_or_named_application,2020,"HYSPLITモデルを用いて,珠江デルタにおけるVOCsの時空間分布特性を研究した。【JST・京大機械翻訳】",Zhang Tao; Xinming Wang; Zhou Yan; Yue Dingli; Duohong Chen; Ou Yubo,Zhongguo Huanjing Kexue,article,,https://jglobal.jst.go.jp/detail?JGLOBAL_ID=202102290365967671,closed,False,0,https://openalex.org/W3188748210
HYSPLIT,core_or_named_application,2020,"Review of ""Inverse modeling of fire emissions constrained by smoke plume transport using HYSPLIT dispersion model and geostationary observations"" by Kim et al.",Meelis J. Zidikheri,,peer-review,https://doi.org/10.5194/acp-2020-8-rc2,https://doi.org/10.5194/acp-2020-8-rc2,gold,True,0,https://openalex.org/W4249267374
HYSPLIT,core_or_named_application,2020,Simulating spatio-temporal dynamics of surface PM 2.5 emitted from Alaskan wildfires using HYSPLIT,D. Chen; A. E. Baer; Michael Billmire; Jianjun He; Tatiana Loboda,AGU Fall Meeting Abstracts,conference-abstract,,https://ui.adsabs.harvard.edu/abs/2020AGUFMB085...04C/abstract,closed,False,0,https://openalex.org/W3213862348
HYSPLIT,core_or_named_application,2020,"Supplementary material to ""Inverse modeling of fire emissions constrained by smoke plume transport using HYSPLIT dispersion model and geostationary satellite observations""",Hyun Cheol Kim; Tianfeng Chai; Ariel Stein; Shobha Kondragunta,,supplementary-materials,https://doi.org/10.5194/acp-2020-8-supplement,https://doi.org/10.5194/acp-2020-8-supplement,gold,True,0,https://openalex.org/W4250792939
HYSPLIT,core_or_named_application,2020,بررسی مسیرهای انتشار گرد و غبار در استان هرمزگان با استفاده از مدل HYSPLIT,محمود دمی زاده; رسول مهدوی; علی اکبر نوروزی; حمید غلامی; ارشک حلیساز,مهندسی و مدیریت آبخیز,article,https://doi.org/10.22092/ijwmse.2020.342768.1789,https://jwem.areeo.ac.ir/article_122062_130aaeda519b07447e6a9821c1d1bc9e.pdf,closed,False,0,https://openalex.org/W3080279174
HYSPLIT,core_or_named_application,2019,Chemo-isotopes (18O &amp; 2H) signatures and HYSPLIT model application: Clues to the atmospheric moisture and air mass origins,Rahim Bagheri; Fatemeh Bagheri; Gholam Hossein Karami; Hadi Jafari,Atmospheric Environment,article,https://doi.org/10.1016/j.atmosenv.2019.116892,https://doi.org/10.1016/j.atmosenv.2019.116892,closed,False,48,https://openalex.org/W2967565391
HYSPLIT,core_or_named_application,2019,Investigation of aerosols pollution across the eastern basin of Urmia lake using satellite remote sensing data and HYSPLIT model,Shokufeh Delfi; Mohammad Mosaferi; Mohammad Sadegh Hassanvand; Shahram Maleki,Journal of Environmental Health Science and Engineering,article,https://doi.org/10.1007/s40201-019-00425-3,https://doi.org/10.1007/s40201-019-00425-3,green,True,23,https://openalex.org/W2995354984
HYSPLIT,core_or_named_application,2019,Numerical Simulation of a Severe Dust Storm over Ahvaz Using the HYSPLIT Model,Reza Khalidy; Hesam Salmabadi; Mohsen Saeedi,International Journal of Environmental Research,article,https://doi.org/10.1007/s41742-018-0164-1,https://doi.org/10.1007/s41742-018-0164-1,closed,False,23,https://openalex.org/W2907597405
HYSPLIT,core_or_named_application,2019,The evaluation of mixing methods in HYSPLIT using measurements from controlled tracer experiments,Fong Ngan; Christopher P. Loughner; Ariel Stein,Atmospheric Environment,article,https://doi.org/10.1016/j.atmosenv.2019.117043,https://doi.org/10.1016/j.atmosenv.2019.117043,bronze,True,20,https://openalex.org/W2979270417
HYSPLIT,core_or_named_application,2019,"Analysis of the atmospheric pollution transport pathways and sources in Shenyang, based on the HYSPLIT model",Y F; Boying Du; Q Wang; Qiongqiong Hu; Yushan Bian; M B Wang; Song Jin,IOP Conference Series Earth and Environmental Science,conference-paper,https://doi.org/10.1088/1755-1315/351/1/012030,https://doi.org/10.1088/1755-1315/351/1/012030,diamond,True,14,https://openalex.org/W2982511059
HYSPLIT,core_or_named_application,2019,Regional HYSPLIT simulation of atmospheric transport and deposition of the Chernobyl 137Cs releases,Oleg Skrynyk; Volodymyr Voloshchuk; Igor Budak; Sergiy Bubin,Atmospheric Pollution Research,article,https://doi.org/10.1016/j.apr.2019.09.001,https://doi.org/10.1016/j.apr.2019.09.001,closed,False,13,https://openalex.org/W2971829955
HYSPLIT,core_or_named_application,2019,"Analysis of transported pollution and haze-related diseases via HYSPLIT Trajectory Modelling in the urbanized area of Johor, Malaysia",Nur H. Hanafi; Mimi H. Hassim; Zainura Zainon Noor; Denny K. S. Ng; Nor Harrin Nor Helmi; Nurazimah Mohd Aris,IOP Conference Series Earth and Environmental Science,conference-paper,https://doi.org/10.1088/1755-1315/373/1/012008,https://doi.org/10.1088/1755-1315/373/1/012008,diamond,True,7,https://openalex.org/W2990096146
HYSPLIT,core_or_named_application,2019,Gestão de eventos QBRN e a utilização do modelo Hysplit: uma revisão integrativa de literatura,Adriana Paula Macedo Ferreira Pereira; Luiz Antônio da Costa Rodrigues; Elaine Alves dos Santos; Telma Abdalla de Oliveira Cardoso; Simone Cynamon Cohen,Saúde em Debate,article,https://doi.org/10.1590/0103-1104201912221,https://doi.org/10.1590/0103-1104201912221,diamond,True,6,https://openalex.org/W2991136348
HYSPLIT,core_or_named_application,2019,PENELUSURAN TRAJEKTORI AEROSOL DI KOTA BANDUNG MENGGUNAKAN HYSPLIT-4 BACK TRAJECTORY MODEL STUDI KASUS : KEJADIAN KABUT ASAP TANGGAL 23-28 OKTOBER 2015,Amalia Nurlatifah; R. Driejana,Jurnal Meteorologi dan Geofisika,article,https://doi.org/10.31172/jmg.v20i2.630,https://doi.org/10.31172/jmg.v20i2.630,diamond,True,6,https://openalex.org/W2995929694
HYSPLIT,core_or_named_application,2019,Chemical Composition of Fine Particulate Matter from Peat Forest Fires at Palangka Raya and Its Dispersion using HYSPLIT,Diah Dwiana Lestiani; Muhayatun Santoso; S Kurniawati; Dwi Kesuma Sari; Indah Kusmartini; Anna Rohani Roida Manurung; Ahmad Riadi,IOP Conference Series Earth and Environmental Science,conference-paper,https://doi.org/10.1088/1755-1315/303/1/012035,https://doi.org/10.1088/1755-1315/303/1/012035,diamond,True,5,https://openalex.org/W2965654984
HYSPLIT,core_or_named_application,2019,Observations and transport modeling of dust storm event over Northeast Asia using HYSPLIT: case study,Gantuya Ganbat; D. Jugder,E3S Web of Conferences,conference-paper,https://doi.org/10.1051/e3sconf/20199902002,https://doi.org/10.1051/e3sconf/20199902002,diamond,True,5,https://openalex.org/W2951791852
HYSPLIT,core_or_named_application,2019,Dose dispersion map using the fall-out stack model of the HYSPLIT code for a pool-type 5 MW research reactor under normal operation,Yaser Hamidi Athar; F. Faghihi,Radiation Physics and Chemistry,article,https://doi.org/10.1016/j.radphyschem.2019.108412,https://doi.org/10.1016/j.radphyschem.2019.108412,closed,False,4,https://openalex.org/W2963251282
HYSPLIT,core_or_named_application,2019,Radiological dose Assessment by Means of a Coupled WRF-HYSPLIT Model under Normal Operation of Bushehr Nuclear Power Plant,M. Feyzinejad; Hossein Malakooti; Masoud Sadrinasab; Sarmad Ghader,Pollution,article,https://doi.org/10.22059/poll.2018.255275.428,https://jpoll.ut.ac.ir/article_69560_c8127c13fb683c2ba00f3811367fe5a5.pdf,green,True,4,https://openalex.org/W2912389109
HYSPLIT,core_or_named_application,2019,Determining Target and Control Areas in Operational Cloud Seeding Programs over Iran by Dispersion Simulation of Seeding Materials Using HYSPLIT Model,Seyedhasani Mansoureh; Moradian Fatemeh; Sarmad Ghader; Golkar Farid; Hatampour Masoud,,article,,https://www.sid.ir/en/journal/ViewPaper.aspx?ID=687383,closed,False,2,https://openalex.org/W2990469493
HYSPLIT,core_or_named_application,2019,Analysis of Surface Deposition Concentration by Atmospheric Dispersion Model Using RASCAL and HYSPLIT Computer Codes for Nuclear Power Plant Accident,Jino Lee; Kwon Jae; Gang Woo Ryu; Jung Hwan Jang; Kim Kwang Pyo,Journal of Radiation Industry,article,,https://www.kci.go.kr/kciportal/ci/sereArticleSearch/ciSereArtiView.kci?sereArticleSearchBean.artiId=ART002486786,closed,False,1,https://openalex.org/W2979295583
HYSPLIT,core_or_named_application,2019,CBRN events management and the use of the Hysplit model: an integrative literature review,Adriana Paula Macedo Ferreira Pereira; Luiz Antônio da Costa Rodrigues; Elaine Alves dos Santos; Telma Abdalla de Oliveira Cardoso; Simone Cynamon Cohen,Figshare,dataset,https://doi.org/10.6084/m9.figshare.11266673,https://doi.org/10.6084/m9.figshare.11266673,green,True,1,https://openalex.org/W4394070087
HYSPLIT,core_or_named_application,2019,A Comparative Analysis of HYSPLIT and AIRPACT to Estimate Wildland Fire Smoke Emissions for Public Health Applications,Maxwell Enger; Carl Spangrude; D. E. M. Ross,The Mathematics Enthusiast,conference-paper,https://doi.org/10.13140/rg.2.2.36597.63205,https://scholarworks.umt.edu/umcur/2019/pmposters/22,gold,True,0,https://openalex.org/W3207714385
HYSPLIT,core_or_named_application,2019,Application of the trajectory approach using the model HYSPLIT in assessing the transport of air masses from possible sources of emission,M.I. Vasilevich; V.M. Shchanov,Proceedings of the Komi Science Centre of the Ural Division of the Russian Academy of Sciences,article,https://doi.org/10.19110/1994-5655-2019-3-18-22,https://doi.org/10.19110/1994-5655-2019-3-18-22,diamond,True,0,https://openalex.org/W3016754772
HYSPLIT,core_or_named_application,2019,Impacts of Sugar Cane Agricultural Fires on Air Quality in Southern Florida: Modeling Particulate Matter with the HYSPLIT Atmospheric Dispersion Model,,DigiNole (Florida State University),dissertation,,,closed,False,0,https://openalex.org/W7111702848
HYSPLIT,core_or_named_application,2019,Impacts of Sugar Cane Agricultural Fires on Air Quality in Southern Florida: Modeling Particulate Matter with The Hysplit Atmospheric Dispersion Model,Charles Wirks,Masters Thesis,article,,https://ui.adsabs.harvard.edu/abs/2019MsT.........18W/abstract,closed,False,0,https://openalex.org/W3127821160
HYSPLIT,core_or_named_application,2019,Modelamiento del origen de las precipitaciones en la ciudad de Managua mediante simulaciones con HYSPLIT.,Javier Antonio Barberena Moncada,,article,,https://revistacira.unan.edu.ni/index.php/AyC/article/download/91/81,closed,False,0,https://openalex.org/W3085390298
HYSPLIT,core_or_named_application,2019,Modeling Wildfire Smoke Exposure from the 2013 California Rim Fire using CMAQ and HYSPLIT,Heather A. Holmes; Xiangming Sun; Cesunica E. Ivey; Stefan Faulstich; Matthew J. Strickland,eScholarship (California Digital Library),article,,https://escholarship.org/uc/item/16m3177m,closed,False,0,https://openalex.org/W3024042324
HYSPLIT,core_or_named_application,2019,Quantifying Uncertainty of Ensemble Transport and Dispersion Simulations Using HYSPLIT,Daniel W. Bazemore,,article,,https://scholar.afit.edu/cgi/viewcontent.cgi?article=3198&context=etd,closed,False,0,https://openalex.org/W2981689286
HYSPLIT,core_or_named_application,2019,Results of Benchmark Exercise with MACCS-HYSPLIT Atmospheric Transport and Dispersion Model Implementation.,Daniel James Clayton,OSTI OAI (U.S. Department of Energy Office of Scientific and Technical Information),other,,https://www.osti.gov/biblio/1526352,green,True,0,https://openalex.org/W4295252958
HYSPLIT,core_or_named_application,2019,Source Term Estimation of Atmospheric Pollutants Using an Ensemble of HYSPLIT Concentration Simulations,Casey L. Zoellick,,article,,https://apps.dtic.mil/dtic/tr/fulltext/u2/1078237.pdf,closed,False,0,https://openalex.org/W2970037084
HYSPLIT,core_or_named_application,2019,Validación del modelo ARPS-STO-MCLM empleando el modelo HYSPLIT,Emiliana Elisabet Orcellet; Marta Vilanova Vilà; Jorge O. Noir,Dialnet (Universidad de la Rioja),article,,https://dialnet.unirioja.es/servlet/oaiart?codigo=7273398,closed,False,0,https://openalex.org/W3013162777
HYSPLIT,core_or_named_application,2019,Volcanic Ash Forecast Verification using HYSPLIT and Satellite Ash Observations Identified by VOLCAT,Allison Ring; Alice Crawford; Barbara J. B. Stunder; Justin Sieglaff; Michael J. Pavolonis,AGU Fall Meeting Abstracts,conference-abstract,,http://ui.adsabs.harvard.edu/abs/2019AGUFM.A21K2828R/abstract,closed,False,0,https://openalex.org/W3110515815
HYSPLIT,core_or_named_application,2019,ПРИМЕНЕНИЕ ТРАЕКТОРНОГО ПОДХОДА С ИСПОЛЬЗОВАНИЕМ МОДЕЛИ HYSPLIT ПРИ ОЦЕНКЕ ПЕРЕНОСА ВОЗДУШНЫХ МАСС ОТ ВОЗМОЖНЫХ ИСТОЧНИКОВ ЭМИСИИ,Минников Иван Васильевич; В М Щанов,Известия Коми научного центра УРО РАН,article,,https://cyberleninka.ru/article/n/primenenie-traektornogo-podhoda-s-ispolzovaniem-modeli-hysplit-pri-otsenke-perenosa-vozdushnyh-mass-ot-vozmozhnyh-istochnikov-emisii,closed,False,0,https://openalex.org/W3001583160
HYSPLIT,core_or_named_application,2019,تعیین مناطق هدف در پروژههای عملیاتی بارورسازی ابرها در ایران بهکمک شبیهسازی پخش مواد باروری با استفاده از مدل پاشندگی HYSPLIT,منصوره سید حسنی; فاطمه مرادیان; سرمد قادر; فرید گلکار; مسعود حاتم پور,مجله ژئوفیزیک ایران,article,,http://www.ijgeophysics.ir/article_63815_ca14cd4908aa1b5406bb83f4082b914d.pdf,closed,False,0,https://openalex.org/W2913379110
HYSPLIT,core_or_named_application,2019,تعیین منشاء منابع رطوبتی ایران با استفاده از مدل های عددی (FLEXPART و HYSPLIT) و فنآوری های ایزوتوپی (۱۸O و ۲H),حسین محمدزاده; مجتبی حیدری زاد,,article,,http://profdoc.um.ac.ir/articles/a/1082060.pdf,closed,False,0,https://openalex.org/W3096534587
HYSPLIT,core_or_named_application,2019,ردیابی منابع گرد و غبار سطوح مختلف جو سنندج با استفاده از مدل HYSPLIT به منظور مدیریت مخاطرات محیطی,برومند صلاحی; احمد نوحه گر; محمود بهروزی,فصلنامه جغرافیا و برنامه ریزی منطقه ای,article,,http://www.jgeoqeshm.ir/article_89017_8344b9a1dfc557d8d7ae5b1226b0fd22.pdf,closed,False,0,https://openalex.org/W2952113137
HYSPLIT,core_or_named_application,2019,원전 사고 시 RASCAL과 HYSPLIT 전산코드를 이용한 대기확산 모델별 방사성물질의 지표면 침적농도 분석,Jino Lee; Kwon Jae; Gang Woo Ryu; JongIn Jang; Kim Kwang Pyo,,article,,http://dspace.kci.go.kr/handle/kci/336758,closed,False,0,https://openalex.org/W3172768258
HYSPLIT,core_or_named_application,2018,Introduction to PySPLIT: A Python Toolkit for NOAA ARL’s HYSPLIT Model,Mellissa S.C. Warner,Computing in Science & Engineering,article,https://doi.org/10.1109/mcse.2017.3301549,https://doi.org/10.1109/mcse.2017.3301549,closed,False,81,https://openalex.org/W2888865023
HYSPLIT,core_or_named_application,2018,Three-Dimensional Physical and Optical Characteristics of Aerosols over Central China from Long-Term CALIPSO and HYSPLIT Data,Xin Lü; Feiyue Mao; Zengxin Pan; Wei Gong; Wei Wang; Liqiao Tian; Shenghui Fang,Remote Sensing,article,https://doi.org/10.3390/rs10020314,https://doi.org/10.3390/rs10020314,gold,True,50,https://openalex.org/W2793886488
HYSPLIT,core_or_named_application,2018,The impact of MISR-derived injection height initialization on wildfire and volcanic plume dispersion in the HYSPLIT model,Charles J. Vernon; Ryan M. Bolt; T. Canty; Ralph A. Kahn,Atmospheric measurement techniques,article,https://doi.org/10.5194/amt-11-6289-2018,https://doi.org/10.5194/amt-11-6289-2018,gold,True,40,https://openalex.org/W2804297013
HYSPLIT,core_or_named_application,2018,Investigations of MODIS AOD and cloud properties with CERES sensor based net cloud radiative effect and a NOAA HYSPLIT Model over Bangladesh for the period 2001–2016,Md. Arfan Ali; Md. Monirul Islam; M. Nazrul Islam; Mansour Almazroui,Atmospheric Research,article,https://doi.org/10.1016/j.atmosres.2018.09.001,https://doi.org/10.1016/j.atmosres.2018.09.001,closed,False,39,https://openalex.org/W2890609844
HYSPLIT,core_or_named_application,2018,Atmospheric dispersion assessment of radioactive materials during severe accident conditions for Bushehr nuclear power plant using HYSPLIT code,Ahmad Pırouzmand; Zahra Kowsar; Peyman Dehghani,Progress in Nuclear Energy,article,https://doi.org/10.1016/j.pnucene.2018.05.015,https://doi.org/10.1016/j.pnucene.2018.05.015,closed,False,36,https://openalex.org/W2806119565
HYSPLIT,core_or_named_application,2018,Dispersion simulations using HYSPLIT for the Sagebrush Tracer Experiment,Fong Ngan; Ariel Stein; Dennis Finn; Richard M. Eckman,Atmospheric Environment,article,https://doi.org/10.1016/j.atmosenv.2018.05.012,https://doi.org/10.1016/j.atmosenv.2018.05.012,hybrid,True,26,https://openalex.org/W2802693843
HYSPLIT,core_or_named_application,2018,"Determination of the transport routes of and the areas potentially affected by SO2 emanating from Khatoonabad Copper Smelter (KCS), Kerman province, Iran using HYSPLIT",Hesam Salmabadi; Mohsen Saeedi,Atmospheric Pollution Research,article,https://doi.org/10.1016/j.apr.2018.08.008,https://doi.org/10.1016/j.apr.2018.08.008,closed,False,23,https://openalex.org/W2891365354
HYSPLIT,core_or_named_application,2018,Weak-constraint inverse modeling using HYSPLIT-4 Lagrangian dispersion model and Cross-Appalachian Tracer Experiment (CAPTEX) observations – effect of including model uncertainties on source term estimation,Tianfeng Chai; Ariel Stein; Fong Ngan,Geoscientific model development,article,https://doi.org/10.5194/gmd-11-5135-2018,https://doi.org/10.5194/gmd-11-5135-2018,gold,True,16,https://openalex.org/W2854828451
